route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
528-2580,528,"Orion - Springfield Station via Springfield Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/528,8DC63F,000000
529-2580,529,"Toogoolawah - Ipswich",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/529,8DC63F,000000
531-2580,531,"Springfield - Yamanto via Ripley Valley",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/531,8DC63F,000000
533-2580,533,"Spring Mountain Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/533,8DC63F,000000
534-2579,534,"Browns Plains - Orion Springfield Central",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/534,8DC63F,000000
535-2579,535,"Flagstone - Browns Plains",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/535,8DC63F,000000
539-179,539,"Helidon - Rosewood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/539,8DC63F,000000
540-2579,540,"Beaudesert - Browns Plains",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/540,8DC63F,000000
541-2579,541,"Greenbank - Browns Plains via Boronia Heights",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/541,8DC63F,000000
542-2579,542,"Browns Plains - Park Ridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/542,8DC63F,000000
543-2579,543,"Browns Plains - Heritage Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/543,8DC63F,000000
545-2579,545,"Browns Plains - Garden City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/545,8DC63F,000000
547-2579,547,"Browns Plains - Woodridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/547,8DC63F,000000
550-2639,550,"Springwood - Browns Plains",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/550,8DC63F,000000
551-2639,551,"Brisbane City - Crestmead",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/551,8DC63F,000000
552-2639,552,"Kingston - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/552,8DC63F,000000
553-2639,553,"Trinder Park - Beenleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/553,8DC63F,000000
554-2639,554,"Garden City - Logan Central",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/554,8DC63F,000000
555-2639,555,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/555,8DC63F,000000
560-2639,560,"Browns Plains - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/560,8DC63F,000000
561-2639,561,"Brisbane City - Crestmead",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/561,8DC63F,000000
562-2639,562,"Loganholme - Beenleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/562,8DC63F,000000
563-2639,563,"Bethania Station - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/563,8DC63F,000000
564-2639,564,"Loganholme-Beenleigh-Loganholme Clockwise Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/564,8DC63F,000000
565-2639,565,"Loganholme - Windaroo",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/565,8DC63F,000000
566-2639,566,"Brisbane City - Windaroo",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/566,8DC63F,000000
567-2639,567,"Beenleigh station - Holmview loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/567,8DC63F,000000
568-2639,568,"Loganholme-Beenleigh-Loganholme AntiClockwise Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/568,8DC63F,000000
570-2639,570,"Loganholme - Cornubia (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/570,8DC63F,000000
571-2639,571,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/571,8DC63F,000000
572-2639,572,"Springwood - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/572,8DC63F,000000
573-2639,573,"Brisbane City - Loganholme via Daisy Hill",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/573,8DC63F,000000
574-2639,574,"Loganholme - Springwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/574,8DC63F,000000
575-2639,575,"Brisbane City - Loganholme via Daisy Hill",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/575,8DC63F,000000
576-2639,576,"Garden City - Springwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/576,8DC63F,000000
577-2639,577,"Brisbane City - Springwood via Rochedale South",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/577,8DC63F,000000
578-2639,578,"Springwood - Garden City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/578,8DC63F,000000
579-2639,579,"Brisbane City - Springwood via Rochedale South",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/579,8DC63F,000000
582-2639,582,"Slacks Creek Park 'n' Ride - Springwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/582,8DC63F,000000
586-2639,586,"Garden City - Springwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/586,8DC63F,000000
587-1920,587,"Yarrabilba - Loganlea Station, Hospital and Tafe",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/587,8DC63F,000000
590-2624,590,"Garden City - Toombul via Carindale",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/590,8DC63F,000000
598-2624,598,"Great Circle Line Anti-Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/598,8DC63F,000000
599-2624,599,"Great Circle Line Clockwise",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/599,8DC63F,000000
600-2592,600,"Caloundra - Maroochydore via Mooloolaba, Kawana",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/600,8DC63F,000000
602-2592,602,"Caloundra - Maroochydore via Mountain Creek",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/602,8DC63F,000000
603-2592,603,"Little Mountain - Caloundra",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/603,8DC63F,000000
604-2592,604,"Caloundra - Bellvista Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/604,8DC63F,000000
605-2592,605,"Caloundra - Landsborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/605,8DC63F,000000
606-2592,606,"Baringa - Caloundra",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/606,8DC63F,000000
607-2592,607,"Caloundra - University via SCUH and Kawana",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/607,8DC63F,000000
609-2592,609,"Pelican Waters - Caloundra",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/609,8DC63F,000000
610-2592,610,"Nambour - Maroochydore via Kunda Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/610,8DC63F,000000
611-2592,611,"Maroochydore - SCUH via Mooloolaba and Kawana",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/611,8DC63F,000000
612-2592,612,"Nambour - Maroochydore via Bli Bli",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/612,8DC63F,000000
614-2592,614,"Kawana - Maroochydore via Mountain Creek",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/614,8DC63F,000000
615-2592,615,"Maroochydore - Landsborough via University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/615,8DC63F,000000
616-2592,616,"Maroochydore - University via Alexandra Headland",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/616,8DC63F,000000
617-2592,617,"Maroochydore - Sippy Downs via University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/617,8DC63F,000000
618-2592,618,"Sippy Downs - Kawana via University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/618,8DC63F,000000
619-2592,619,"Kawana - Maroochydore via Alexandra Headland",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/619,8DC63F,000000
620-2592,620,"Noosa Heads - Maroochydore via Peregian Beach",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/620,8DC63F,000000
622-2592,622,"Maroochydore - Noosa Junction via Airport, Coolum",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/622,8DC63F,000000
626-2592,626,"Tewantin - Sunrise Beach via Noosa Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/626,8DC63F,000000
627-2592,627,"Tewantin - Sunshine Beach via Noosa Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/627,8DC63F,000000
628-2592,628,"Parklands - Noosa Junction via Noosa Civic",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/628,8DC63F,000000
629-2592,629,"Tewantin - Noosa Junction via Noosa Civic",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/629,8DC63F,000000
630-2592,630,"Noosa - Nambour via Eumundi",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/630,8DC63F,000000
631-2592,631,"Noosa - Nambour via Cooroy and Eumundi",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/631,8DC63F,000000
632-2592,632,"Noosa - Cooran via Cooroy and Pomona",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/632,8DC63F,000000
636-2592,636,"Nambour - University via Buderim",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/636,8DC63F,000000
637-2592,637,"Nambour local loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/637,8DC63F,000000
638-2592,638,"Nambour - Palmwoods loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/638,8DC63F,000000
640-2590,640,"Bribie Island - Caboolture",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/640,8DC63F,000000
641-2590,641,"Banksia Beach - Bongaree",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/641,8DC63F,000000
642-2590,642,"Bellara - Bongaree",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/642,8DC63F,000000
643-2590,643,"Bribie Island - Caboolture",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/643,8DC63F,000000
644-2590,644,"Sandstone Point - Bribie Island Park 'n' Ride",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/644,8DC63F,000000
649-2604,649,"Caboolture Station - Nambour Station (Rail Bus)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/649,8DC63F,000000
651-2590,651,"North West Caboolture - Morayfield Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/651,8DC63F,000000
652-2590,652,"Caboolture Station - Beachmere (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/652,8DC63F,000000
653-2590,653,"Caboolture Station - Morayfield Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/653,8DC63F,000000
654-2590,654,"Morayfield Station - Caboolture Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/654,8DC63F,000000
655-2590,655,"Caboolture Station - Hospital-TAFE-USC (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/655,8DC63F,000000
656-2590,656,"Morayfield Station - Upper Caboolture (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/656,8DC63F,000000
657-2590,657,"Caboolture Station - Caboolture North (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/657,8DC63F,000000
660-2604,660,"Caboolture Station - Redcliffe via Kippa-Ring",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/660,8DC63F,000000
662-2604,662,"Moreton Downs - Rothwell Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/662,8DC63F,000000
663-2604,663,"Narangba Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/663,8DC63F,000000
664-2604,664,"Burpengary Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/664,8DC63F,000000
665-2604,665,"Deception Bay - Rothwell Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/665,8DC63F,000000
667-2604,667,"Morayfield Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/667,8DC63F,000000
668-2604,668,"Narangba Station - North Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/668,8DC63F,000000
669-2619,669,"Warner - Strathpine Shopping Centre via Lawnton",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/669,8DC63F,000000
670-2619,670,"Strathpine Shopping Centre - Warner",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/670,8DC63F,000000
671-2619,671,"Strathpine Shopping Centre - Warner via Bray Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/671,8DC63F,000000
672-2619,672,"Strathpine Shopping Centre - Warner Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/672,8DC63F,000000
673-2619,673,"Joyner - Strathpine Shopping Centre",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/673,8DC63F,000000
674-2619,674,"Warner - Strathpine Shopping Centre",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/674,8DC63F,000000
676-2619,676,"Murrumba Downs - North Lakes via Kalangur Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/676,8DC63F,000000
679-2619,679,"Murrumba Downs - North Lakes via Griffin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/679,8DC63F,000000
680-2591,680,"Redcliffe - Chermside via North Lakes and Petrie",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/680,8DC63F,000000
681-2591,681,"North Lakes - Mango Hill (Morning Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/681,8DC63F,000000
682-2591,682,"North Lakes - Mango Hill (Afternoon Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/682,8DC63F,000000
683-2591,683,"Dakabin - Kallangur Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/683,8DC63F,000000
684-2591,684,"North Lakes - Kallangur East",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/684,8DC63F,000000
685-2591,685,"North Lakes - Kallangur West",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/685,8DC63F,000000
686-2591,686,"French's Forest - Petrie Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/686,8DC63F,000000
687-2591,687,"North Lakes - Mango Hill Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/687,8DC63F,000000
688-2591,688,"North Lakes (Clockwise Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/688,8DC63F,000000
689-2591,689,"North Lakes (Anti-Clockwise Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/689,8DC63F,000000
690-2591,690,"Kippa-Ring - Sandgate via Redcliffe",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/690,8DC63F,000000
691-2591,691,"Redcliffe - Sandgate Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/691,8DC63F,000000
694-2591,694,"Kippa-Ring - Redcliffe via Woody Point",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/694,8DC63F,000000
696-2591,696,"Kippa-Ring - Kippa Ring Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/696,8DC63F,000000
698-2591,698,"Redcliffe - Kippa-Ring via Scarborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/698,8DC63F,000000
699-2591,699,"Redcliffe - Kippa Ring Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/699,8DC63F,000000
700-2626,700,"Tweed Heads - Broadbeach via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/700,8DC63F,000000
704-2626,704,"Sea World - Helensvale via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/704,8DC63F,000000
705-2626,705,"Broadbeach - Seaworld & Main Beach via Surfers",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/705,8DC63F,000000
710-2626,710,"Uni-Hospital - Helensvale via Parkwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/710,8DC63F,000000
711-2626,711,"Sanctuary Cove - Southport via Runaway Bay",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/711,8DC63F,000000
712-2626,712,"Southport - Coombabah via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/712,8DC63F,000000
713-2626,713,"Paradise Point - Southport via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/713,8DC63F,000000
714-2626,714,"Uni-Hospital - Helensvale via Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/714,8DC63F,000000
715-2626,715,"Southport - Helensvale via Arundel, Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/715,8DC63F,000000
716-2626,716,"Studio Village - Helensvale Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/716,8DC63F,000000
717-2626,717,"Pacific Pines - Helensvale Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/717,8DC63F,000000
718-2626,718,"Santa Barbara - Helensvale via Oyster Cove",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/718,8DC63F,000000
719-2626,719,"Paradise Point - Southport via Uni-Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/719,8DC63F,000000
721-2626,721,"Coomera - Ormeau via Coomera Springs, Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/721,8DC63F,000000
722-2626,722,"Coomera - Ormeau via Coomera Rivers, Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/722,8DC63F,000000
723-2626,723,"Coomera - Helensvale via Oxenford",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/723,8DC63F,000000
725-2626,725,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/725,8DC63F,000000
726-2626,726,"Coomera - Coomera Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/726,8DC63F,000000
727-2626,727,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/727,8DC63F,000000
728-2626,728,"Beenleigh - Ormeau via Yatala, Jacobs Ridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/728,8DC63F,000000
729-2626,729,"Beenleigh - Ormeau via Yatala, Ormeau Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/729,8DC63F,000000
731-2626,731,"Broadbeach - Southport via Isle Capri",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/731,8DC63F,000000
735-2626,735,"Southport - Nerang Station via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/735,8DC63F,000000
736-2626,736,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/736,8DC63F,000000
737-2626,737,"Ashmore - Southport via Southport Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/737,8DC63F,000000
738-2626,738,"Broadbeach - Uni-Hospital via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/738,8DC63F,000000
739-2626,739,"Uni-Hospital - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/739,8DC63F,000000
740-2626,740,"Surfers Paradise - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/740,8DC63F,000000
741-2626,741,"Broadbeach - Southport via Ashmore, Keebra Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/741,8DC63F,000000
742-2626,742,"Molendinar - Southport via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/742,8DC63F,000000
743-2626,743,"Broadbeach - Nerang via Carrara",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/743,8DC63F,000000
744-2626,744,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/744,8DC63F,000000
745-2626,745,"Broadbeach - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/745,8DC63F,000000
746-2626,746,"Nerang West - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/746,8DC63F,000000
747-2626,747,"Southport - Robina via Bundall",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/747,8DC63F,000000
748-2626,748,"Nerang - Robina via Gilston,Worongary, Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/748,8DC63F,000000
749-2626,749,"Clearwater - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/749,8DC63F,000000
750-2626,750,"Robina - Broadbeach via Bond University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/750,8DC63F,000000
751-2626,751,"Broadbeach - Robina via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/751,8DC63F,000000
752-2626,752,"Broadbeach South station - Robina via Robina Wood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/752,8DC63F,000000
753-2626,753,"Broadbeach - Burleigh Hds via Robina, Varsity Lks",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/753,8DC63F,000000
754-2626,754,"Broadbeach - Burleigh Heads via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/754,8DC63F,000000
755-2626,755,"Broadbeach - Robina via Merrimac",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/755,8DC63F,000000
756-2626,756,"Broadbeach - West Burleigh via Miami",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/756,8DC63F,000000
757-2626,757,"Reedy Creek - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/757,8DC63F,000000
758-2626,758,"Merrimac - Robina via Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/758,8DC63F,000000
759-2626,759,"Robina - Reedy Creek via Varsity Lakes Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/759,8DC63F,000000
760-2626,760,"Tweed Heads - Robina via Airport, Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/760,8DC63F,000000
763-2626,763,"Lakewoods - The Pines via Elanora",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/763,8DC63F,000000
764-2626,764,"Burleigh Heads - Currumbin Park via The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/764,8DC63F,000000
765-2626,765,"The Pines - Robina via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/765,8DC63F,000000
766-2626,766,"Currumbin Waters - The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/766,8DC63F,000000
767-2626,767,"Tugun - The Pines via Currumbin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/767,8DC63F,000000
768-2626,768,"Tweed Heads - The Pines via John Flynn Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/768,8DC63F,000000
777-2626,777,"Airport - Broadbeach South via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/777,8DC63F,000000
9999-2590,9999,"Toorbul - Donnybrook (Shopper Service)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/9999,8DC63F,000000
BDBR-2512,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-2519,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2512,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2519,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2520,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2527,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2629,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2630,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2675,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BNBN-2675,BNBN,"Beenleigh line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2512,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2519,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2520,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2527,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2629,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2630,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2675,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2680,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2681,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNCA-2675,BNCA,"Beenleigh line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BNCL-2675,BNCL,"Beenleigh line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BNDB-2675,BNDB,"Beenleigh line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2512,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2519,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2520,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2527,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
